(0, 0, 0, (-0.579397, 0.71826, 10.3334), (-0.0268979, 0.0254332, 0.220643), (0, 0, 0), 5.62814e+11, 2020-11-10T10:05:42.781787119+01:00)
(0, 0, 0, (0.0047884, -0.699107, 10.5465), (0.0450074, -0.0131826, 0.24834), (0, 0, 0), 5.66024e+11, 2020-11-10T10:05:45.986110611+01:00)
(0, 0, 0, (1.36469, -0.629675, 10.6734), (-0.00332895, 0.074968, 0.0993359), (0, 0, 0), 5.69144e+11, 2020-11-10T10:05:49.111375252+01:00)
(0, 0, 0, (0.969652, -0.0742203, 10.0078), (-0.0239685, -0.0608532, 0.162187), (0, 0, 0), 5.72234e+11, 2020-11-10T10:05:52.203341644+01:00)
(0, 0, 0, (0.797269, -0.706289, 9.69412), (-0.0314253, 0.0781638, 0.129296), (0, 0, 0), 5.75284e+11, 2020-11-10T10:05:55.247423757+01:00)
(0, 0, 0, (0.519542, 0.035913, 9.73482), (-0.00266316, -0.0155795, 0.110654), (0, 0, 0), 5.78404e+11, 2020-11-10T10:05:58.371560549+01:00)
(0, 0, 0, (0.272939, 0.253785, 11.4706), (0.00266316, -0.0492685, 0.123837), (0, 0, 0), 5.81464e+11, 2020-11-10T10:06:01.428773552+01:00)
(0, 0, 0, (1.01514, 0.519542, 10.6734), (0.010919, 0.0629838, 0.0833569), (0, 0, 0), 5.84484e+11, 2020-11-10T10:06:04.456104746+01:00)
(0, 0, 0, (-0.426168, -0.433351, 10.9678), (-0.0175769, -0.0139816, 0.0601874), (0, 0, 0), 5.87624e+11, 2020-11-10T10:06:07.592583864+01:00)
(0, 0, 0, (2.11169, 0.545878, 9.96946), (-0.059788, 0.122239, -0.0492685), (0, 0, 0), 5.90564e+11, 2020-11-10T10:06:10.530401353+01:00)
(0, 0, 0, (1.57538, -1.08218, 10.5704), (-0.0207727, -0.0584564, -0.0561927), (0, 0, 0), 5.93694e+11, 2020-11-10T10:06:13.663315499+01:00)
(0, 0, 0, (-0.155623, 0.486023, 9.90721), (-0.0279632, -0.0294279, -0.101333), (0, 0, 0), 5.96674e+11, 2020-11-10T10:06:16.646293847+01:00)
(0, 0, 0, (1.61848, -0.921768, 10.7356), (0.0229032, -0.00466053, 0.0015979), (0, 0, 0), 5.99384e+11, 2020-11-10T10:06:19.345365826+01:00)
(0, 0, 0, (-2.05423, 0.011971, 10.2041), (-0.00133158, 0.0668453, 0.00785633), (0, 0, 0), 6.02084e+11, 2020-11-10T10:06:22.048353807+01:00)
(0, 0, 0, (-1.69031, 1.54665, 9.40442), (0.00319579, -0.0664459, 0.000532632), (0, 0, 0), 6.04864e+11, 2020-11-10T10:06:24.827257689+01:00)
(0, 0, 0, (-3.23935, -0.0646434, 10.8769), (0.0118511, -0.00452737, 0.0153132), (0, 0, 0), 6.07574e+11, 2020-11-10T10:06:27.540838645+01:00)
(0, 0, 0, (0.0550666, 0.840365, 10.2185), (-0.0129163, -0.0241016, -0.0649811), (0, 0, 0), 6.10344e+11, 2020-11-10T10:06:30.323738747+01:00)
(0, 0, 0, (-0.536301, 1.20668, 11.0852), (0.000133158, -0.0275637, -0.0175769), (0, 0, 0), 6.13154e+11, 2020-11-10T10:06:33.122630680+01:00)
(0, 0, 0, (0.787692, 0.0383072, 9.87848), (0.00359527, 0.00439422, 0.0569916), (0, 0, 0), 6.16054e+11, 2020-11-10T10:06:36.027832857+01:00)
